Domain,Variable,Level,Value,Description,Data Type,Label,Role,Origin,Length,Significant Digit,Controlled Terminology,Category,Comments,Key Value
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0132""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0132""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0133""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0133""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0134""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0134""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0135""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0135""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0136""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0136""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0137""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0137""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0138""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0138""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0139""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0139""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0140""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FACP0140""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FBDTC""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FBDTC""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FINAWDTC""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""FINAWDTC""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""GCDSVER""}",,text,,,Derived,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""GCDSVER""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""GOSLPDTC""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""GOSLPDTC""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""KPS99A""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""KPS99A""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""KPSS98""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""KPSS98""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""KPSS99""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""KPSS99""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""MEDPOOTH""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""MEDPOOTH""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""MERCKNUM""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""MERCKNUM""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""MESRANGE""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""MESRANGE""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""MTASTCOM""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""MTASTCOM""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""NAMSEQ""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""NAMSEQ""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""OTHREASN""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""OTHREASN""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""OTPRTKMD""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""OTPRTKMD""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""OUTBDDTC""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""OUTBDDTC""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""PERENR""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""PERENR""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSBLNDFL""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSBLNDFL""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSDT""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSDT""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSDTM""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSDTM""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSENDT""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSENDT""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSENDTM""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSENDTM""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSEVLINX""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSEVLINX""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSLOCCLF""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSLOCCLF""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSLOCLAT""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSLOCLAT""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSRELATV""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""QSRELATV""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RATER""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RATER""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXHI1""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXHI1""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXHI2""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXHI2""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXHI3""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXHI3""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXHI4""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXHI4""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXHI5""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXHI5""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXLO1""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXLO1""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXLO2""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXLO2""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXLO3""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXLO3""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXLO4""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXLO4""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXLO5""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXLO5""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXTHI""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXTHI""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXTLO""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXTLO""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXTMD""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGTXTMD""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGVALHI""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGVALHI""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGVALLO""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGVALLO""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGVALMD""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RNGVALMD""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RTRINIT""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""RTRINIT""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""SOURCE""}",,text,,,Derived,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""SOURCE""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""SPCLST""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""SPCLST""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""SPDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""SPDYRLEP""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""STDYRLEP""}",,text,,,Derived,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""STDYRLEP""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""STIMTEMP""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""STIMTEMP""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""STIMTYP""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""STIMTYP""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""STIMULUS""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""STIMULUS""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""SUBJECTID""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""SUBJECTID""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""SUBJID""}",,text,,,Derived,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""SUBJID""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""TASTEOTH""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""TASTEOTH""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""TIMESTMP""}",,text,,,eDT,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""TIMESTMP""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""TSTMDDET""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""TSTMDDET""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""VERSION""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""VERSION""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""VSTDY""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""VSTDY""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""VSTNAME""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""VSTNAME""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""VSTNUM""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""VSTNUM""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""VSTTYP""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""VSTTYP""}"
SUPPQS,QVAL,"QNAM,DOMAIN,QSGRPID","{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""WRTMEND""}",,text,,,CRF,200,0,,,,"SUPPQS.QVAL.{""DOMAIN"":""='QS'"",""QSGRPID"":"""",""QNAM"":""WRTMEND""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":""='PROC'"",""DOMAIN"":""='PR'"",""QNAM"":""PRHLGT""}",,text,,,Derived,200,0,,,,"SUPPQS.QVAL.{""PRGRPID"":""='PROC'"",""DOMAIN"":""='PR'"",""QNAM"":""PRHLGT""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":""='PROC'"",""DOMAIN"":""='PR'"",""QNAM"":""PRHLT""}",,text,,,Derived,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":""='PROC'"",""DOMAIN"":""='PR'"",""QNAM"":""PRHLT""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ABNSCANO""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ABNSCANO""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM1""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM1""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM2""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM2""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM3""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM3""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM4""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM4""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM5""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM5""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM6""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM6""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM7""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM7""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM8""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ALSNNUM8""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ASMTDT""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ASMTDT""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ASMTDTC""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ASMTDTC""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ASMTDTM""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ASMTDTM""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ASMTDY""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""ASMTDY""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""BESTRES""}",,text,,,Derived,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""BESTRES""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""BNGBLRMS""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""BNGBLRMS""}"
SUPPPR,QVAL,"QNAM,DOMAIN,PRGRPID","{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""BNGLYMPH""}",,text,,,CRF,200,0,,,,"SUPPPR.QVAL.{""PRGRPID"":"""",""DOMAIN"":""='PR'"",""QNAM"":""BNGLYMPH""}"
